iShares Core S&P Small-Cap ETF
Fund Holdings as of,"Jun 19, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"-"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Type,Sector,Asset Class,Market Value,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,Market Weight,Notional Weight
"SABR","SABRE CORP","EQUITY","Consumer Discretionary","Equity","44,801,793.08","44,801,793.08","23,830,741.00","1.88","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"TR","TOOTSIE ROLL INDUSTRIES INC","EQUITY","Consumer Staples","Equity","44,227,151.04","44,227,151.04","1,220,396.00","36.24","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"GTM","ZOOMINFO TECHNOLOGIES INC","EQUITY","Communication","Equity","43,933,107.98","43,933,107.98","15,634,558.00","2.81","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"COTY","COTY INC CLASS A","EQUITY","Consumer Staples","Equity","43,470,336.00","43,470,336.00","22,292,480.00","1.95","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"JBSS","JOHN B SANFILIPPO AND SON INC","EQUITY","Consumer Staples","Equity","42,772,865.56","42,772,865.56","548,089.00","78.04","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"SAFE","SAFEHOLD INC","EQUITY","Real Estate","Equity","42,381,551.42","42,381,551.42","2,762,813.00","15.34","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"SCHL","SCHOLASTIC CORP","EQUITY","Communication","Equity","42,278,606.58","42,278,606.58","987,126.00","42.83","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"UA","UNDER ARMOUR INC CLASS C","EQUITY","Consumer Discretionary","Equity","42,213,564.96","42,213,564.96","7,191,408.00","5.87","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"NPK","NATIONAL PRESTO INDUSTRIES INC","EQUITY","Industrials","Equity","42,135,932.16","42,135,932.16","319,599.00","131.84","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"MTUS","METALLUS INC","EQUITY","Materials","Equity","41,673,702.71","41,673,702.71","2,158,141.00","19.31","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"MMI","MARCUS & MILLICHAP INC","EQUITY","Real Estate","Equity","41,431,974.72","41,431,974.72","1,413,096.00","29.32","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","EQUITY","Communication","Equity","40,863,822.78","40,863,822.78","2,879,762.00","14.19","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"HZO","MARINEMAX INC","EQUITY","Consumer Discretionary","Equity","40,841,975.85","40,841,975.85","1,168,583.00","34.95","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"RDNT","RADNET INC","SWAP","Health Care","Equity","0.00","40,834,715.18","759,857.00","53.74","United States","NASDAQ","USD","1.00","USD","-","-","0.04"
"VRRM","VERRA MOBILITY CORP CLASS A","EQUITY","Industrials","Equity","40,659,135.72","40,659,135.72","9,157,463.00","4.44","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"PAHC","PHIBRO ANIMAL HEALTH CORP CLASS A","EQUITY","Health Care","Equity","40,441,633.05","40,441,633.05","1,269,753.00","31.85","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"HTLD","HEARTLAND EXPRESS INC","EQUITY","Industrials","Equity","39,797,968.48","39,797,968.48","2,756,092.00","14.44","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"SHEN","SHENANDOAH TELECOMMUNICATIONS","EQUITY","Communication","Equity","39,251,062.44","39,251,062.44","2,768,058.00","14.18","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"FBRT","FRANKLIN BSP REALTY TRUST INC","EQUITY","Financials","Equity","39,111,768.99","39,111,768.99","4,639,593.00","8.43","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"CERT","CERTARA INC","EQUITY","Health Care","Equity","38,965,434.88","38,965,434.88","7,033,472.00","5.54","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"RWT","REDWOOD TRUST REIT INC","EQUITY","Financials","Equity","38,949,965.88","38,949,965.88","7,548,443.00","5.16","United States","NYSE","USD","1.00","USD","-","0.04","0.04"
"AMPH","AMPHASTAR PHARMACEUTICALS INC","EQUITY","Health Care","Equity","38,498,709.15","38,498,709.15","2,046,715.00","18.81","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"HTZ","HERTZ GLOBAL HLDGS INC","EQUITY","Industrials","Equity","38,451,437.30","38,451,437.30","7,614,146.00","5.05","United States","NASDAQ","USD","1.00","USD","-","0.04","0.04"
"LZ","LEGALZOOM COM INC","EQUITY","Industrials","Equity","36,992,329.00","36,992,329.00","6,725,878.00","5.50","United States","NASDAQ","USD","1.00","USD","-","0.03","0.03"
"HSTM","HEALTHSTREAM INC","EQUITY","Health Care","Equity","36,125,529.28","36,125,529.28","1,408,952.00","25.64","United States","NASDAQ","USD","1.00","USD","-","0.03","0.03"
"NXRT","NEXPOINT RESIDENTIAL TRUST INC","EQUITY","Real Estate","Equity","35,642,608.05","35,642,608.05","1,321,565.00","26.97","United States","NYSE","USD","1.00","USD","-","0.03","0.03"
"RES","RPC INC","EQUITY","Energy","Equity","35,430,648.26","35,430,648.26","5,384,597.00","6.58","United States","NYSE","USD","1.00","USD","-","0.03","0.03"
"AMSF","AMERISAFE INC","EQUITY","Financials","Equity","35,290,593.00","35,290,593.00","1,126,775.00","31.32","United States","NASDAQ","USD","1.00","USD","-","0.03","0.03"
"CXM","SPRINKLR INC CLASS A","EQUITY","Information Technology","Equity","34,304,185.44","34,304,185.44","6,806,386.00","5.04","United States","NYSE","USD","1.00","USD","-","0.03","0.03"
"PARR","PAR PACIFIC HOLDINGS INC","SWAP","Energy","Equity","0.00","34,237,214.41","672,769.00","50.89","United States","NYSE","USD","1.00","USD","-","-","0.03"
"CLB","CORE LABORATORIES INC","EQUITY","Energy","Equity","32,485,259.17","32,485,259.17","2,778,893.00","11.69","United States","NYSE","USD","1.00","USD","-","0.03","0.03"
"RBCFT","CASH COLLATERAL USD RBCFT","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","31,852,000.00","31,852,000.00","31,852,000.00","100.00","United States","-","USD","1.00","USD","Nov 12, 2024","0.03","0.03"
"NAVI","NAVIENT CORP","EQUITY","Financials","Equity","31,627,992.53","31,627,992.53","3,909,517.00","8.09","United States","NASDAQ","USD","1.00","USD","-","0.03","0.03"
"MLISW","CASH COLLATERAL USD BOASW CFD","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","29,969,179.39","29,969,179.39","29,915,000.00","100.00","United States","-","USD","1.00","USD","Jan 01, 2006","0.03","0.03"
"WRLD","WORLD ACCEPTANCE CORP","EQUITY","Financials","Equity","28,964,565.60","28,964,565.60","162,768.00","177.95","United States","NASDAQ","USD","1.00","USD","-","0.03","0.03"
"RSI","RUSH STREET INTERACTIVE INC CLASS","SWAP","Consumer Discretionary","Equity","0.00","28,584,444.89","982,621.00","29.09","United States","NYSE","USD","1.00","USD","-","-","0.03"
"PBI","PITNEY BOWES INC","SWAP","Industrials","Equity","0.00","27,950,947.50","1,597,197.00","17.50","United States","NYSE","USD","1.00","USD","-","-","0.02"
"BFS","SAUL CENTERS REIT INC","EQUITY","Real Estate","Equity","27,178,834.17","27,178,834.17","754,339.00","36.03","United States","NYSE","USD","1.00","USD","-","0.03","0.03"
"SPNT","SIRIUSPOINT LTD","SWAP","Financials","Equity","0.00","26,641,126.24","1,170,524.00","22.76","United States","NYSE","USD","1.00","USD","-","-","0.02"
"AGNT","AGNT INC","EQUITY","Real Estate","Equity","26,337,905.02","26,337,905.02","5,615,758.00","4.69","United States","NASDAQ","USD","1.00","USD","-","0.02","0.02"
"DFH","DREAM FINDERS HOMES INC CLASS A","EQUITY","Consumer Discretionary","Equity","26,071,718.40","26,071,718.40","1,671,264.00","15.60","United States","NYSE","USD","1.00","USD","-","0.02","0.02"
"CRSR","CORSAIR GAMING INC","EQUITY","Information Technology","Equity","25,373,420.05","25,373,420.05","2,835,019.00","8.95","United States","NASDAQ","USD","1.00","USD","-","0.02","0.02"
"DEI","DOUGLAS EMMETT REIT INC","SWAP","Real Estate","Equity","0.00","23,221,609.18","1,983,058.00","11.71","United States","NYSE","USD","1.00","USD","-","-","0.02"
"GDYN","GRID DYNAMICS HOLDINGS INC CLASS A","EQUITY","Information Technology","Equity","22,256,223.70","22,256,223.70","3,932,195.00","5.66","United States","NASDAQ","USD","1.00","USD","-","0.02","0.02"
"CENT","CENTRAL GARDEN AND PET","EQUITY","Consumer Staples","Equity","20,934,354.88","20,934,354.88","484,816.00","43.18","United States","NASDAQ","USD","1.00","USD","-","0.02","0.02"
"GNL","GLOBAL NET LEASE INC","SWAP","Real Estate","Equity","0.00","17,795,088.66","1,930,053.00","9.22","United States","NYSE","USD","1.00","USD","-","-","0.02"
"WU","WESTERN UNION","SWAP","Financials","Equity","0.00","14,219,102.80","1,997,065.00","7.12","United States","NYSE","USD","1.00","USD","-","-","0.01"
"NABL","N ABLE INC","EQUITY","Information Technology","Equity","13,887,886.50","13,887,886.50","4,538,525.00","3.06","United States","NYSE","USD","1.00","USD","-","0.01","0.01"
"PFBC","PREFERRED BANK","SWAP","Financials","Equity","0.00","13,582,939.84","137,146.00","99.04","United States","NASDAQ","USD","1.00","USD","-","-","0.01"
"ADEA","ADEIA INC","SWAP","Information Technology","Equity","0.00","7,084,882.25","222,725.00","31.81","United States","NASDAQ","USD","1.00","USD","-","-","0.01"
"ABR","ARBOR REALTY TRUST REIT INC","SWAP","Financials","Equity","0.00","5,840,764.80","1,123,224.00","5.20","United States","NYSE","USD","1.00","USD","-","-","0.01"
"PFS","PROVIDENT FINANCIAL SERVICES INC","SWAP","Financials","Equity","0.00","4,352,311.36","191,563.00","22.72","United States","NYSE","USD","1.00","USD","-","-","-"
"MKTX","MARKETAXESS HOLDINGS INC","SWAP","Financials","Equity","0.00","2,539,684.98","21,106.00","120.33","United States","NASDAQ","USD","1.00","USD","-","-","-"
"BOH","BANK OF HAWAII CORP","SWAP","Financials","Equity","0.00","2,461,072.05","31,613.00","77.85","United States","NYSE","USD","1.00","USD","-","-","-"
"GNW","GENWORTH FINANCIAL INC","SWAP","Financials","Equity","0.00","2,297,536.60","256,708.00","8.95","United States","NYSE","USD","1.00","USD","-","-","-"
"VITL","VITAL FARMS INC","EQUITY","Consumer Staples","Equity","2,195,906.22","2,195,906.22","210,942.00","10.41","United States","NASDAQ","USD","1.00","USD","-","-","-"
"PARSW","CASH COLLATERAL USD PARSW","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","2,083,767.11","2,083,767.11","2,080,000.00","100.00","France","-","USD","1.00","USD","Apr 01, 2002","-","-"
"STEP","STEPSTONE GROUP INC CLASS A","SWAP","Financials","Equity","0.00","1,716,650.80","37,979.00","45.20","United States","NASDAQ","USD","1.00","USD","-","-","-"
"AX","AXOS FINANCIAL INC","SWAP","Financials","Equity","0.00","1,427,966.98","16,214.00","88.07","United States","NYSE","USD","1.00","USD","-","-","-"
"UCB","UNITED COMMUNITY BANKS INC","SWAP","Financials","Equity","0.00","1,423,653.30","43,338.00","32.85","United States","NYSE","USD","1.00","USD","-","-","-"
"BANC","BANC OF CALIFORNIA INC","SWAP","Financials","Equity","0.00","1,347,998.82","67,098.00","20.09","United States","NYSE","USD","1.00","USD","-","-","-"
"PRAA","PRA GROUP INC","EQUITY","Financials","Equity","1,297,255.14","1,297,255.14","86,831.00","14.94","United States","NASDAQ","USD","1.00","USD","-","-","-"
"PRDO","PERDOCEO EDUCATION CORP","SWAP","Consumer Discretionary","Equity","0.00","1,274,826.03","39,801.00","32.03","United States","NASDAQ","USD","1.00","USD","-","-","-"
"CABO","CABLE ONE INC","EQUITY","Communication","Equity","1,019,462.29","1,019,462.29","24,871.00","40.99","United States","NYSE","USD","1.00","USD","-","-","-"
"BKU","BANKUNITED INC","SWAP","Financials","Equity","0.00","966,535.74","20,331.00","47.54","United States","NYSE","USD","1.00","USD","-","-","-"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","SWAP","Financials","Equity","0.00","931,757.40","42,546.00","21.90","United States","NASDAQ","USD","1.00","USD","-","-","-"
"CVBF","CVB FINANCIAL CORP","SWAP","Financials","Equity","0.00","822,078.24","39,504.00","20.81","United States","NASDAQ","USD","1.00","USD","-","-","-"
"CPF","CENTRAL PACIFIC FINANCIAL CORP","SWAP","Financials","Equity","0.00","806,338.20","22,492.00","35.85","United States","NYSE","USD","1.00","USD","-","-","-"
"FFBC","FIRST FINANCIAL BANCORP","SWAP","Financials","Equity","0.00","564,807.48","17,868.00","31.61","United States","NASDAQ","USD","1.00","USD","-","-","-"
"AUB","ATLANTIC UNION BANKSHARES CORP","SWAP","Financials","Equity","0.00","543,814.92","13,887.00","39.16","United States","NYSE","USD","1.00","USD","-","-","-"
"EIG","EMPLOYERS HOLDINGS INC","SWAP","Financials","Equity","0.00","418,158.65","8,983.00","46.55","United States","NYSE","USD","1.00","USD","-","-","-"
"BBT","BEACON FINANCIAL CORP","SWAP","Financials","Equity","0.00","317,578.40","10,729.00","29.60","United States","NYSE","USD","1.00","USD","-","-","-"
"NWBI","NORTHWEST BANCSHARES INC","SWAP","Financials","Equity","0.00","128,958.88","8,906.00","14.48","United States","NASDAQ","USD","1.00","USD","-","-","-"
"CATY","CATHAY GENERAL BANCORP","SWAP","Financials","Equity","0.00","81,130.57","1,373.00","59.09","United States","NASDAQ","USD","1.00","USD","-","-","-"
"CBU","COMMUNITY FINANCIAL SYSTEM INC","SWAP","Financials","Equity","0.00","75,244.38","1,207.00","62.34","United States","NYSE","USD","1.00","USD","-","-","-"
"FBP","FIRST BANCORP","SWAP","Financials","Equity","0.00","73,810.80","2,929.00","25.20","United States","NYSE","USD","1.00","USD","-","-","-"
"HAFC","HANMI FINANCIAL CORP","SWAP","Financials","Equity","0.00","67,881.75","2,175.00","31.21","United States","NASDAQ","USD","1.00","USD","-","-","-"
"CASH","PATHWARD FINANCIAL INC","SWAP","Financials","Equity","0.00","33,066.15","403.00","82.05","United States","NASDAQ","USD","1.00","USD","-","-","-"
"TRST","TRUSTCO BANK CORP","SWAP","Financials","Equity","0.00","16,873.52","323.00","52.24","United States","NASDAQ","USD","1.00","USD","-","-","-"
"-","OMNIAB INC $12.50 VESTING Prvt","WARRANT","Health Care","Equity","4.51","4.51","450,637.00","0.00","United States","NO MARKET (E.G. UNLISTED)","USD","1.00","USD","-","-","-"
"-","OMNIAB INC $15.00 VESTING Prvt","WARRANT","Health Care","Equity","4.51","4.51","450,637.00","0.00","United States","NO MARKET (E.G. UNLISTED)","USD","1.00","USD","-","-","-"
"HSBBK","CASH COLLATERAL USD HSBSW","COLLATERAL","Cash and/or Derivatives","Cash Collateral and Margins","-5,109,236.67","-5,109,236.67","-5,100,000.00","100.00","United States","-","USD","1.00","USD","Jan 01, 2001","-","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","STIF","Cash and/or Derivatives","Money Market","1,602,648,747.13","-392,437,729.50","1,602,648,747.00","1.00","United States","-","USD","1.00","USD","-","1.50","-0.37"

"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners."
